OrderID,Date,Region,Product,Quantity,Price,Category
97,2025-01-01,North,Shoes,8.0,3000.0,Fashion
98,2025-08-18,North,Jacket,1.0,4000.0,Fashion
99,2025-10-06,West,Laptop,4.0,55000.0,Electronics
101,2025-06-06,West,Shoes,5.0,3000.0,Fashion
102,2025-04-03,West,Watch,4.0,5000.0,Fashion
103,2025-10-06,East,Tablet,4.0,30000.0,Electronics
104,2025-08-14,South,Tablet,7.0,30000.0,Electronics
105,2025-06-15,North,Tablet,3.0,30000.0,Electronics
108,2025-03-21,South,Shoes,5.0,3000.0,Fashion
109,2025-04-01,North,Tablet,8.0,30000.0,Electronics
110,2025-12-26,East,Tablet,3.0,30000.0,Electronics
113,2025-11-26,North,Shoes,5.0,3000.0,Fashion
115,2025-07-16,West,Shoes,9.0,3000.0,Fashion
116,2025-07-16,East,Mobile,1.0,20000.0,Electronics
117,2025-10-10,East,Watch,6.0,5000.0,Fashion
119,2025-03-28,South,Watch,1.0,5000.0,Fashion
120,2025-10-20,North,Mobile,3.0,20000.0,Electronics
121,2025-03-29,North,Shoes,6.0,3000.0,Fashion
122,2025-08-16,East,Jacket,1.0,4000.0,Fashion
123,2025-02-14,North,Tablet,8.0,30000.0,Electronics
124,2025-09-06,East,Laptop,7.0,55000.0,Electronics
126,2025-03-15,East,Shoes,9.0,3000.0,Fashion
127,2025-04-10,South,Shoes,8.0,3000.0,Fashion
128,2025-10-21,West,Laptop,6.0,55000.0,Electronics
129,2025-08-24,North,Laptop,1.0,55000.0,Electronics
130,2025-11-12,West,Shoes,2.0,3000.0,Fashion
131,2025-07-09,North,Watch,7.0,5000.0,Fashion
132,2025-11-01,South,Watch,7.0,5000.0,Fashion
133,2025-09-29,North,Shoes,1.0,3000.0,Fashion
134,2025-05-06,East,Tablet,4.0,30000.0,Electronics
135,2025-02-09,East,Mobile,5.0,20000.0,Electronics
136,2025-10-01,East,Laptop,7.0,55000.0,Electronics
137,2025-02-26,South,Laptop,8.0,55000.0,Electronics
138,2025-09-19,South,Watch,6.0,5000.0,Fashion
139,2025-05-24,East,Laptop,2.0,55000.0,Electronics
140,2025-06-11,East,Mobile,5.0,20000.0,Electronics
141,2025-12-28,North,Shoes,1.0,3000.0,Fashion
142,2025-07-14,East,Watch,4.0,5000.0,Fashion
143,2025-09-10,South,Mobile,8.0,20000.0,Electronics
144,2025-05-30,East,Watch,4.0,5000.0,Fashion
145,2025-08-15,West,Watch,2.0,5000.0,Fashion
146,2025-09-19,East,Laptop,3.0,55000.0,Electronics
147,2025-02-11,West,Mobile,3.0,20000.0,Electronics
148,2025-07-05,North,Laptop,1.0,55000.0,Electronics
149,2025-02-24,East,Jacket,3.0,4000.0,Fashion
150,2025-02-23,South,Shoes,2.0,3000.0,Fashion
151,2025-08-05,North,Mobile,9.0,20000.0,Electronics
152,2025-02-03,South,Mobile,6.0,20000.0,Electronics
153,2025-11-07,East,Jacket,6.0,4000.0,Fashion
154,2025-03-11,South,Jacket,5.0,4000.0,Fashion
156,2025-10-19,North,Mobile,9.0,20000.0,Electronics
157,2025-11-05,North,Tablet,3.0,30000.0,Electronics
158,2025-05-21,West,Shoes,5.0,3000.0,Fashion
159,2025-08-03,East,Laptop,2.0,55000.0,Electronics
160,2025-11-01,South,Watch,9.0,5000.0,Fashion
161,2025-05-21,East,Shoes,1.0,3000.0,Fashion
162,2025-04-20,West,Laptop,3.0,55000.0,Electronics
163,2025-04-15,South,Tablet,4.0,30000.0,Electronics
164,2025-11-11,North,Mobile,4.0,20000.0,Electronics
165,2025-02-10,South,Jacket,6.0,4000.0,Fashion
166,2025-11-20,West,Watch,2.0,5000.0,Fashion
167,2025-08-27,East,Tablet,2.0,30000.0,Electronics
168,2025-10-13,South,Tablet,6.0,30000.0,Electronics
169,2025-02-09,North,Tablet,3.0,30000.0,Electronics
172,2025-05-25,West,Watch,4.0,5000.0,Fashion
174,2025-11-13,North,Tablet,9.0,30000.0,Electronics
175,2025-12-25,South,Jacket,9.0,4000.0,Fashion
176,2025-05-16,West,Mobile,2.0,20000.0,Electronics
177,2025-04-22,South,Watch,5.0,5000.0,Fashion
178,2025-02-06,East,Mobile,2.0,20000.0,Electronics
179,2025-02-14,North,Mobile,8.0,20000.0,Electronics
180,2025-04-03,West,Tablet,5.0,30000.0,Electronics
181,2025-01-15,West,Shoes,4.0,3000.0,Fashion
182,2025-09-21,West,Shoes,5.0,3000.0,Fashion
183,2025-12-27,South,Laptop,9.0,55000.0,Electronics
184,2025-07-24,West,Mobile,3.0,20000.0,Electronics
185,2025-12-24,East,Jacket,5.0,4000.0,Fashion
186,2025-06-20,East,Watch,2.0,5000.0,Fashion
187,2025-03-26,East,Tablet,8.0,30000.0,Electronics
188,2025-09-15,North,Mobile,3.0,20000.0,Electronics
189,2025-04-13,East,Laptop,5.0,55000.0,Electronics
190,2025-04-11,West,Mobile,9.0,20000.0,Electronics
191,2025-07-21,West,Tablet,4.0,30000.0,Electronics
192,2025-12-24,East,Watch,6.0,5000.0,Fashion
193,2025-02-08,North,Watch,3.0,5000.0,Fashion
195,2025-03-28,West,Tablet,2.0,30000.0,Electronics
196,2025-12-12,East,Jacket,1.0,4000.0,Fashion
197,2025-08-15,North,Tablet,6.0,30000.0,Electronics
198,2025-01-15,North,Tablet,9.0,30000.0,Electronics
199,2025-05-17,South,Jacket,8.0,4000.0,Fashion
200,2025-03-25,East,Tablet,6.0,30000.0,Electronics
201,2025-04-30,East,Jacket,2.0,4000.0,Fashion
202,2025-07-22,East,Mobile,6.0,20000.0,Electronics
203,2025-07-18,North,Tablet,1.0,30000.0,Electronics
204,2025-10-16,North,Mobile,4.0,20000.0,Electronics
206,2025-09-20,East,Watch,3.0,5000.0,Fashion
207,2025-07-27,North,Tablet,9.0,30000.0,Electronics
208,2025-07-10,South,Jacket,4.0,4000.0,Fashion
210,2025-08-04,South,Watch,8.0,5000.0,Fashion
212,2025-02-23,West,Mobile,2.0,20000.0,Electronics
213,2025-02-08,East,Laptop,1.0,55000.0,Electronics
214,2025-03-23,West,Watch,2.0,5000.0,Fashion
215,2025-06-26,West,Laptop,6.0,55000.0,Electronics
217,2025-07-11,East,Watch,6.0,5000.0,Fashion
218,2025-09-11,South,Mobile,6.0,20000.0,Electronics
219,2025-02-16,North,Laptop,4.0,55000.0,Electronics
220,2025-03-01,North,Shoes,4.0,3000.0,Fashion
221,2025-09-28,West,Laptop,6.0,55000.0,Electronics
222,2025-09-29,East,Tablet,9.0,30000.0,Electronics
223,2025-09-16,East,Laptop,3.0,55000.0,Electronics
224,2025-01-27,East,Tablet,1.0,30000.0,Electronics
225,2025-05-01,North,Jacket,5.0,4000.0,Fashion
226,2025-01-09,East,Shoes,2.0,3000.0,Fashion
227,2025-06-07,South,Jacket,4.0,4000.0,Fashion
228,2025-10-04,West,Jacket,8.0,4000.0,Fashion
229,2025-12-12,North,Watch,8.0,5000.0,Fashion
230,2025-03-10,North,Watch,4.0,5000.0,Fashion
231,2025-02-23,East,Watch,9.0,5000.0,Fashion
234,2025-09-17,South,Laptop,3.0,55000.0,Electronics
235,2025-11-23,South,Jacket,3.0,4000.0,Fashion
236,2025-11-08,West,Shoes,5.0,3000.0,Fashion
237,2025-08-27,South,Shoes,6.0,3000.0,Fashion
238,2025-03-13,East,Laptop,1.0,55000.0,Electronics
239,2025-10-07,North,Jacket,4.0,4000.0,Fashion
240,2025-02-15,West,Watch,2.0,5000.0,Fashion
242,2025-03-22,East,Watch,6.0,5000.0,Fashion
243,2025-09-15,West,Jacket,4.0,4000.0,Fashion
244,2025-05-18,South,Jacket,6.0,4000.0,Fashion
245,2025-11-20,North,Tablet,8.0,30000.0,Electronics
246,2025-10-02,North,Watch,3.0,5000.0,Fashion
247,2025-12-04,South,Laptop,3.0,55000.0,Electronics
248,2025-06-19,South,Laptop,7.0,55000.0,Electronics
251,2025-01-24,West,Watch,9.0,5000.0,Fashion
252,2025-03-03,South,Shoes,3.0,3000.0,Fashion
253,2025-01-20,North,Mobile,4.0,20000.0,Electronics
254,2025-06-10,South,Jacket,6.0,4000.0,Fashion
255,2025-02-19,East,Watch,9.0,5000.0,Fashion
256,2025-01-03,North,Watch,2.0,5000.0,Fashion
257,2025-01-28,West,Watch,3.0,5000.0,Fashion
258,2025-12-12,South,Shoes,1.0,3000.0,Fashion
259,2025-05-11,North,Jacket,1.0,4000.0,Fashion
260,2025-09-25,East,Shoes,8.0,3000.0,Fashion
261,2025-10-24,North,Mobile,8.0,20000.0,Electronics
262,2025-09-13,North,Watch,1.0,5000.0,Fashion
264,2025-06-21,South,Jacket,3.0,4000.0,Fashion
265,2025-06-13,North,Tablet,9.0,30000.0,Electronics
266,2025-01-31,North,Tablet,9.0,30000.0,Electronics
267,2025-08-09,North,Shoes,9.0,3000.0,Fashion
268,2025-10-04,South,Mobile,2.0,20000.0,Electronics
269,2025-05-11,West,Tablet,1.0,30000.0,Electronics
271,2025-01-18,North,Mobile,3.0,20000.0,Electronics
272,2025-05-18,South,Mobile,9.0,20000.0,Electronics
273,2025-11-13,East,Shoes,2.0,3000.0,Fashion
274,2025-08-03,East,Tablet,3.0,30000.0,Electronics
275,2025-11-25,East,Tablet,3.0,30000.0,Electronics
276,2025-10-25,South,Laptop,8.0,55000.0,Electronics
277,2025-06-09,South,Watch,9.0,5000.0,Fashion
278,2025-06-05,South,Tablet,1.0,30000.0,Electronics
279,2025-10-16,North,Tablet,8.0,30000.0,Electronics
280,2025-10-29,West,Laptop,8.0,55000.0,Electronics
281,2025-01-16,East,Shoes,6.0,3000.0,Fashion
283,2025-05-19,South,Mobile,2.0,20000.0,Electronics
284,2025-01-29,South,Watch,2.0,5000.0,Fashion
285,2025-06-22,East,Mobile,4.0,20000.0,Electronics
286,2025-12-01,East,Mobile,1.0,20000.0,Electronics
287,2025-09-22,South,Laptop,9.0,55000.0,Electronics
288,2025-05-09,East,Mobile,6.0,20000.0,Electronics
289,2025-07-07,East,Jacket,9.0,4000.0,Fashion
290,2025-10-02,East,Watch,3.0,5000.0,Fashion
291,2025-08-14,North,Shoes,5.0,3000.0,Fashion
292,2025-07-16,South,Mobile,7.0,20000.0,Electronics
293,2025-06-25,West,Tablet,6.0,30000.0,Electronics
294,2025-07-24,South,Shoes,6.0,3000.0,Fashion
295,2025-08-12,East,Watch,3.0,5000.0,Fashion
296,2025-08-28,West,Shoes,4.0,3000.0,Fashion
297,2025-04-04,East,Watch,3.0,5000.0,Fashion
299,2025-06-13,East,Mobile,2.0,20000.0,Electronics
300,2025-04-12,West,Jacket,6.0,4000.0,Fashion
301,2025-12-12,East,Mobile,1.0,20000.0,Electronics
302,2025-09-22,West,Mobile,2.0,20000.0,Electronics
303,2025-12-22,West,Jacket,8.0,4000.0,Fashion
304,2025-08-03,West,Mobile,2.0,20000.0,Electronics
305,2025-09-14,South,Watch,6.0,5000.0,Fashion
306,2025-10-04,East,Mobile,9.0,20000.0,Electronics
307,2025-10-14,West,Jacket,9.0,4000.0,Fashion
308,2025-07-03,South,Shoes,7.0,3000.0,Fashion
309,2025-04-08,South,Watch,6.0,5000.0,Fashion
310,2025-10-20,South,Mobile,4.0,20000.0,Electronics
311,2025-04-12,East,Shoes,7.0,3000.0,Fashion
312,2025-12-06,North,Mobile,2.0,20000.0,Electronics
314,2025-12-09,North,Laptop,2.0,55000.0,Electronics
315,2025-04-19,South,Jacket,9.0,4000.0,Fashion
317,2025-04-07,North,Jacket,1.0,4000.0,Fashion
318,2025-12-02,West,Shoes,8.0,3000.0,Fashion
319,2025-04-26,West,Tablet,2.0,30000.0,Electronics
320,2025-11-16,East,Tablet,3.0,30000.0,Electronics
321,2025-10-08,East,Watch,5.0,5000.0,Fashion
322,2025-04-11,South,Tablet,4.0,30000.0,Electronics
324,2025-09-29,South,Jacket,4.0,4000.0,Fashion
325,2025-11-19,South,Mobile,2.0,20000.0,Electronics
327,2025-09-08,North,Jacket,2.0,4000.0,Fashion
328,2025-10-03,South,Tablet,3.0,30000.0,Electronics
329,2025-05-28,East,Shoes,8.0,3000.0,Fashion
330,2025-12-11,North,Jacket,1.0,4000.0,Fashion
332,2025-02-27,East,Mobile,7.0,20000.0,Electronics
334,2025-07-13,East,Mobile,3.0,20000.0,Electronics
335,2025-12-08,South,Laptop,4.0,55000.0,Electronics
336,2025-11-20,East,Laptop,4.0,55000.0,Electronics
338,2025-08-14,East,Shoes,9.0,3000.0,Fashion
339,2025-11-04,West,Shoes,5.0,3000.0,Fashion
341,2025-05-22,North,Laptop,6.0,55000.0,Electronics
342,2025-08-01,South,Tablet,1.0,30000.0,Electronics
343,2025-10-07,South,Mobile,5.0,20000.0,Electronics
344,2025-02-01,South,Jacket,4.0,4000.0,Fashion
345,2025-02-21,East,Laptop,7.0,55000.0,Electronics
347,2025-08-30,North,Laptop,3.0,55000.0,Electronics
348,2025-07-22,South,Jacket,3.0,4000.0,Fashion
349,2025-10-10,East,Shoes,6.0,3000.0,Fashion
350,2025-04-24,South,Shoes,5.0,3000.0,Fashion
352,2025-02-06,West,Watch,9.0,5000.0,Fashion
353,2025-02-22,East,Shoes,9.0,3000.0,Fashion
354,2025-05-15,North,Shoes,2.0,3000.0,Fashion
355,2025-03-18,South,Watch,4.0,5000.0,Fashion
356,2025-01-08,East,Laptop,2.0,55000.0,Electronics
357,2025-01-16,North,Tablet,1.0,30000.0,Electronics
358,2025-08-06,North,Shoes,2.0,3000.0,Fashion
361,2025-11-19,North,Watch,2.0,5000.0,Fashion
362,2025-06-26,South,Tablet,8.0,30000.0,Electronics
363,2025-06-16,North,Watch,8.0,5000.0,Fashion
364,2025-09-20,East,Jacket,4.0,4000.0,Fashion
365,2025-10-03,North,Watch,5.0,5000.0,Fashion
366,2025-02-11,East,Laptop,2.0,55000.0,Electronics
368,2025-05-02,East,Tablet,5.0,30000.0,Electronics
369,2025-09-03,South,Jacket,3.0,4000.0,Fashion
370,2025-11-12,South,Shoes,7.0,3000.0,Fashion
371,2025-03-01,South,Shoes,5.0,3000.0,Fashion
372,2025-12-04,West,Jacket,4.0,4000.0,Fashion
373,2025-02-17,West,Tablet,8.0,30000.0,Electronics
374,2025-02-19,West,Laptop,3.0,55000.0,Electronics
375,2025-06-29,East,Laptop,3.0,55000.0,Electronics
376,2025-08-23,West,Watch,3.0,5000.0,Fashion
378,2025-10-17,West,Watch,7.0,5000.0,Fashion
379,2025-01-26,South,Laptop,3.0,55000.0,Electronics
380,2025-06-20,West,Tablet,3.0,30000.0,Electronics
381,2025-10-03,South,Tablet,2.0,30000.0,Electronics
382,2025-02-08,North,Laptop,1.0,55000.0,Electronics
384,2025-01-15,North,Laptop,5.0,55000.0,Electronics
385,2025-11-18,East,Jacket,4.0,4000.0,Fashion
386,2025-05-28,West,Shoes,7.0,3000.0,Fashion
387,2025-10-19,South,Laptop,7.0,55000.0,Electronics
388,2025-12-25,North,Mobile,5.0,20000.0,Electronics
389,2025-03-29,South,Tablet,2.0,30000.0,Electronics
390,2025-01-24,West,Watch,9.0,5000.0,Fashion
391,2025-05-10,South,Watch,6.0,5000.0,Fashion
392,2025-02-12,South,Laptop,1.0,55000.0,Electronics
393,2025-10-20,North,Shoes,9.0,3000.0,Fashion
394,2025-05-24,West,Tablet,5.0,30000.0,Electronics
395,2025-02-10,North,Mobile,7.0,20000.0,Electronics
396,2025-07-23,West,Jacket,3.0,4000.0,Fashion
397,2025-06-29,North,Tablet,3.0,30000.0,Electronics
398,2025-10-25,South,Jacket,6.0,4000.0,Fashion
399,2025-12-02,South,Mobile,6.0,20000.0,Electronics
400,2025-03-28,West,Laptop,2.0,55000.0,Electronics
402,2025-01-27,North,Mobile,9.0,20000.0,Electronics
403,2025-01-11,East,Shoes,9.0,3000.0,Fashion
404,2025-10-23,North,Shoes,1.0,3000.0,Fashion
405,2025-08-03,East,Jacket,6.0,4000.0,Fashion
406,2025-06-09,West,Laptop,6.0,55000.0,Electronics
407,2025-05-26,East,Watch,7.0,5000.0,Fashion
408,2025-03-27,East,Laptop,1.0,55000.0,Electronics
409,2025-12-01,East,Mobile,1.0,20000.0,Electronics
410,2025-09-09,East,Laptop,5.0,55000.0,Electronics
411,2025-06-24,South,Watch,6.0,5000.0,Fashion
412,2025-03-22,North,Watch,7.0,5000.0,Fashion
413,2025-11-04,West,Tablet,7.0,30000.0,Electronics
414,2025-11-15,North,Watch,4.0,5000.0,Fashion
415,2025-02-16,East,Tablet,8.0,30000.0,Electronics
416,2025-10-22,North,Watch,4.0,5000.0,Fashion
417,2025-05-19,South,Laptop,4.0,55000.0,Electronics
418,2025-01-10,West,Watch,7.0,5000.0,Fashion
419,2025-11-28,East,Watch,7.0,5000.0,Fashion
420,2025-12-17,East,Shoes,9.0,3000.0,Fashion
421,2025-05-21,East,Tablet,6.0,30000.0,Electronics
422,2025-02-16,West,Watch,8.0,5000.0,Fashion
423,2025-05-05,East,Shoes,7.0,3000.0,Fashion
425,2025-04-04,North,Mobile,2.0,20000.0,Electronics
428,2025-05-29,East,Shoes,2.0,3000.0,Fashion
429,2025-06-24,East,Laptop,9.0,55000.0,Electronics
430,2025-05-17,North,Tablet,5.0,30000.0,Electronics
432,2025-11-27,East,Watch,2.0,5000.0,Fashion
433,2025-02-02,West,Jacket,3.0,4000.0,Fashion
434,2025-09-21,South,Laptop,4.0,55000.0,Electronics
435,2025-12-23,South,Watch,5.0,5000.0,Fashion
437,2025-06-06,South,Shoes,3.0,3000.0,Fashion
438,2025-11-09,West,Jacket,9.0,4000.0,Fashion
439,2025-09-05,West,Shoes,5.0,3000.0,Fashion
440,2025-07-14,North,Jacket,1.0,4000.0,Fashion
441,2025-08-02,North,Mobile,4.0,20000.0,Electronics
442,2025-12-20,East,Shoes,2.0,3000.0,Fashion
443,2025-12-21,South,Watch,3.0,5000.0,Fashion
444,2025-07-05,West,Shoes,3.0,3000.0,Fashion
445,2025-04-18,East,Mobile,2.0,20000.0,Electronics
446,2025-12-28,South,Jacket,5.0,4000.0,Fashion
448,2025-10-19,North,Watch,5.0,5000.0,Fashion
450,2025-12-10,East,Tablet,8.0,30000.0,Electronics
451,2025-06-22,North,Laptop,9.0,55000.0,Electronics
452,2025-05-17,West,Tablet,8.0,30000.0,Electronics
453,2025-04-14,East,Laptop,7.0,55000.0,Electronics
454,2025-08-23,North,Watch,7.0,5000.0,Fashion
456,2025-02-16,North,Laptop,4.0,55000.0,Electronics
457,2025-07-26,East,Jacket,2.0,4000.0,Fashion
458,2025-10-16,North,Shoes,2.0,3000.0,Fashion
459,2025-08-01,East,Watch,6.0,5000.0,Fashion
460,2025-06-19,South,Mobile,8.0,20000.0,Electronics
461,2025-07-19,East,Watch,6.0,5000.0,Fashion
462,2025-10-28,South,Tablet,4.0,30000.0,Electronics
464,2025-06-01,East,Jacket,5.0,4000.0,Fashion
466,2025-05-08,North,Tablet,7.0,30000.0,Electronics
467,2025-05-11,South,Laptop,5.0,55000.0,Electronics
469,2025-01-13,South,Laptop,1.0,55000.0,Electronics
470,2025-05-15,East,Shoes,5.0,3000.0,Fashion
471,2025-11-07,North,Jacket,2.0,4000.0,Fashion
472,2025-05-14,North,Laptop,8.0,55000.0,Electronics
473,2025-09-13,West,Laptop,2.0,55000.0,Electronics
474,2025-11-20,South,Watch,4.0,5000.0,Fashion
475,2025-11-02,North,Mobile,1.0,20000.0,Electronics
476,2025-07-10,South,Laptop,6.0,55000.0,Electronics
477,2025-04-12,North,Shoes,7.0,3000.0,Fashion
478,2025-11-19,West,Mobile,3.0,20000.0,Electronics
479,2025-08-20,North,Watch,5.0,5000.0,Fashion
480,2025-04-16,East,Shoes,1.0,3000.0,Fashion
481,2025-07-16,West,Shoes,9.0,3000.0,Fashion
482,2025-05-22,South,Laptop,7.0,55000.0,Electronics
483,2025-08-22,East,Watch,2.0,5000.0,Fashion
484,2025-02-17,East,Tablet,5.0,30000.0,Electronics
485,2025-07-26,South,Laptop,9.0,55000.0,Electronics
487,2025-11-27,West,Watch,2.0,5000.0,Fashion
488,2025-04-27,South,Tablet,4.0,30000.0,Electronics
489,2025-07-22,North,Mobile,6.0,20000.0,Electronics
490,2025-10-15,North,Tablet,6.0,30000.0,Electronics
491,2025-05-02,North,Jacket,3.0,4000.0,Fashion
492,2025-03-16,South,Tablet,9.0,30000.0,Electronics
493,2025-03-21,North,Jacket,8.0,4000.0,Fashion
494,2025-07-05,East,Shoes,8.0,3000.0,Fashion
496,2025-03-18,North,Jacket,1.0,4000.0,Fashion
497,2025-08-01,East,Watch,5.0,5000.0,Fashion
498,2025-09-26,North,Tablet,3.0,30000.0,Electronics
499,2025-03-23,East,Tablet,4.0,30000.0,Electronics
500,2025-12-15,North,Jacket,7.0,4000.0,Fashion
501,2025-11-02,North,Laptop,3.0,55000.0,Electronics
502,2025-10-13,South,Laptop,1.0,55000.0,Electronics
503,2025-07-27,South,Shoes,6.0,3000.0,Fashion
505,2025-02-14,North,Watch,2.0,5000.0,Fashion
506,2025-12-12,West,Laptop,3.0,55000.0,Electronics
507,2025-10-22,West,Mobile,8.0,20000.0,Electronics
508,2025-02-08,West,Mobile,5.0,20000.0,Electronics
509,2025-04-28,North,Shoes,4.0,3000.0,Fashion
510,2025-02-26,East,Watch,4.0,5000.0,Fashion
511,2025-03-25,East,Mobile,4.0,20000.0,Electronics
512,2025-08-25,East,Jacket,5.0,4000.0,Fashion
513,2025-04-25,North,Mobile,1.0,20000.0,Electronics
514,2025-10-03,West,Tablet,4.0,30000.0,Electronics
515,2025-08-14,West,Shoes,9.0,3000.0,Fashion
516,2025-10-15,North,Laptop,4.0,55000.0,Electronics
517,2025-04-25,East,Shoes,9.0,3000.0,Fashion
518,2025-07-11,West,Jacket,4.0,4000.0,Fashion
519,2025-02-13,North,Watch,2.0,5000.0,Fashion
520,2025-01-16,South,Jacket,1.0,4000.0,Fashion
521,2025-01-30,West,Laptop,9.0,55000.0,Electronics
523,2025-10-21,North,Laptop,2.0,55000.0,Electronics
524,2025-03-25,East,Shoes,1.0,3000.0,Fashion
526,2025-12-23,South,Tablet,9.0,30000.0,Electronics
527,2025-11-15,South,Jacket,4.0,4000.0,Fashion
528,2025-09-25,South,Mobile,6.0,20000.0,Electronics
529,2025-03-28,North,Jacket,9.0,4000.0,Fashion
530,2025-02-06,East,Laptop,3.0,55000.0,Electronics
531,2025-04-21,North,Jacket,7.0,4000.0,Fashion
532,2025-05-30,East,Tablet,1.0,30000.0,Electronics
533,2025-05-26,East,Mobile,9.0,20000.0,Electronics
534,2025-02-20,South,Watch,9.0,5000.0,Fashion
535,2025-04-18,North,Laptop,7.0,55000.0,Electronics
536,2025-04-22,North,Laptop,4.0,55000.0,Electronics
537,2025-09-16,West,Mobile,3.0,20000.0,Electronics
